msx-conf get 
msx-conf getLong dfs.namenode.fs-limits.min-block-size
msx-conf getLong dfs.namenode.full.block.report.lease.length.ms
msx-conf getLong dfs.namenode.lease-recheck-interval-ms
msx-conf getLong dfs.namenode.max-lock-hold-to-release-lease-ms
msx-conf getLong dfs.namenode.max-num-blocks-to-log
msx-conf getLong dfs.namenode.max.objects
msx-conf getLong dfs.namenode.num.extra.edits.retained
msx-conf getLong dfs.namenode.path.based.cache.refresh.interval.ms
msx-conf getLong dfs.namenode.path.based.cache.retry.interval.ms
msx-conf getLong dfs.namenode.read-lock-reporting-threshold-ms
msx-conf getLong dfs.namenode.resource.check.interval
msx-conf getLong dfs.namenode.resource.du.reserved
msx-conf getLong dfs.namenode.retrycache.expirytime.millis
msx-conf getLong dfs.namenode.stale.datanode.interval
msx-conf getLong dfs.namenode.startup.delay.block.deletion.sec
msx-conf getLong dfs.namenode.write-lock-reporting-threshold-ms
msx-conf getLong fs.df.interval
msx-conf getLong fs.du.interval
msx-conf getLong fs.getspaceused.jitterMillis
msx-conf getLong fs.local.block.size
msx-conf getLong fs.trash.interval
msx-conf getLong hadoop.kerberos.min.seconds.before.relogin
msx-conf getLong hadoop.security.groups.cache.secs
msx-conf getLong hadoop.security.groups.cache.warn.after.ms
msx-conf getLong hadoop.security.groups.negative-cache.secs
msx-conf getLong hbase.busy.wait.duration
msx-conf getLong hbase.cells.scanned.per.heartbeat.check
msx-conf getLong hbase.client.max.perrequest.heapsize
msx-conf getLong hbase.client.max.perrequest.rows
msx-conf getLong hbase.client.max.submit.heapsize
msx-conf getLong hbase.client.pause
msx-conf getLong hbase.client.pause.cqtbe
msx-conf getLong hbase.client.scanner.max.result.size
msx-conf getLong hbase.client.write.buffer
msx-conf getLong hbase.client.write.buffer.periodicflush.timeout.ms
msx-conf getLong hbase.client.write.buffer.periodicflush.timertick.ms
msx-conf getLong hbase.flush.master.timeoutMillis
msx-conf getLong hbase.flush.procedure.region.timeout
msx-conf getLong hbase.hconnection.threads.keepalivetime
msx-conf getLong hbase.hregion.keyvalue.timestamp.slop.millisecs
msx-conf getLong hbase.hregion.majorcompaction
msx-conf getLong hbase.hregion.max.filesize
msx-conf getLong hbase.hregion.memstore.block.multiplier
msx-conf getLong hbase.hregion.memstore.flush.size
msx-conf getLong hbase.hregion.percolumnfamilyflush.size.lower.bound.min
msx-conf getLong hbase.hregion.preclose.flush.size
msx-conf getLong hbase.hregion.row.processor.timeout
msx-conf getLong hbase.hstore.compaction.date.tiered.max.storefile.age.millis
msx-conf getLong hbase.hstore.compaction.max.size
msx-conf getLong hbase.hstore.compaction.max.size.offpeak
msx-conf getLong hbase.hstore.compaction.min.size
msx-conf getLong hbase.hstore.compaction.throughput.control.check.interval
msx-conf getLong hbase.hstore.compaction.throughput.higher.bound
msx-conf getLong hbase.hstore.compaction.throughput.lower.bound
msx-conf getLong hbase.hstore.compaction.throughput.offpeak
msx-conf getLong hbase.hstore.time.to.purge.deletes
msx-conf getLong hbase.increasing.policy.initial.size
msx-conf getLong hbase.ipc.client.call.purge.timeout
msx-conf getLong hbase.ipc.server.max.callqueue.size
msx-conf getLong hbase.lease.recovery.dfs.timeout
msx-conf getLong hbase.lru.max.block.size
msx-conf getLong hbase.master.balancer.stochastic.maxRunningTime
msx-conf getLong hbase.master.buffer.for.rs.fatals
msx-conf getLong hbase.master.hfilecleaner.plugins.snapshot.period
msx-conf getLong hbase.master.hfilecleaner.ttl
msx-conf getLong hbase.master.initializationmonitor.timeout
msx-conf getLong hbase.master.logcleaner.ttl
msx-conf getLong hbase.master.maxclockskew
msx-conf getLong hbase.master.procedurewalcleaner.ttl
msx-conf getLong hbase.master.wait.on.regionservers.interval
msx-conf getLong hbase.master.wait.on.regionservers.timeout
msx-conf getLong hbase.master.warningclockskew
msx-conf getLong hbase.mob.cache.evict.period
msx-conf getLong hbase.oldwals.cleaner.thread.timeout.msec
msx-conf getLong hbase.procedure.store.wal.roll.threshold
msx-conf getLong hbase.procedure.worker.keep.alive.time.msec
msx-conf getLong hbase.regionserver.flush.per.changes
msx-conf getLong hbase.regionserver.hfilecleaner.thread.check.interval.msec
msx-conf getLong hbase.regionserver.hfilecleaner.thread.timeout.msec
msx-conf getLong hbase.regionserver.hlog.blocksize
msx-conf getLong hbase.regionserver.hlog.check.lowreplication.interval
msx-conf getLong hbase.regionserver.hlog.splitlog.buffersize
msx-conf getLong hbase.regionserver.hlog.sync.timeout
msx-conf getLong hbase.regionserver.logroll.period
msx-conf getLong hbase.regionserver.metrics.period
msx-conf getLong hbase.regionserver.offheap.global.memstore.size
msx-conf getLong hbase.regionserver.recoverededits.blocksize
msx-conf getLong hbase.region.server.rpc.minimum.scan.time.limit.delta
msx-conf getLong hbase.regionserver.rpc.startup.waittime
msx-conf getLong hbase.regionserver.thread.compaction.throttle
msx-conf getLong hbase.server.keyvalue.maxsize
msx-conf getLong hbase.server.scanner.max.result.size
msx-conf getLong hbase.server.thread.wakefrequency
msx-conf getLong hbase.snapshot.master.timeout.millis
msx-conf getLong hbase.snapshot.master.timeoutMillis
msx-conf getLong hbase.snapshot.region.timeout
msx-conf getLong hbase.snapshot.sentinels.cleanup.timeoutMillis
msx-conf getLong hbase.splitlog.max.resubmit
msx-conf getLong hbase.splitlog.zk.retries
msx-conf getLong hbase.storescanner.pread.max.bytes
msx-conf getLong hbase.table.max.rowsize
msx-conf getLong hbase.taskmonitor.expiration.time
msx-conf getLong hbase.taskmonitor.monitor.interval
msx-conf getLong hbase.taskmonitor.rpc.warn.time
msx-conf getLong hbase.wal.disruptor.shutdown.timeout.ms
msx-conf getLong jvm.pause.info-threshold.ms
msx-conf getLong jvm.pause.warn-threshold.ms
msx-conf getLong replication.sleep.before.failover
msx-conf get mapreduce.task.attempt.id
msx-conf get namenode.htrace.sampler.classes
msx-conf get namenode.htrace.span.receiver.classes
msx-conf get namenode.htrace.tracer.id
msx-conf get net.topology.impl
msx-conf get net.topology.node.switch.mapping.impl
msx-conf get net.topology.script.file.name
msx-conf get net.topology.script.number.args
msx-conf getRaw dfs.datanode.plugins
msx-conf getRaw dfs.namenode.name.dir
msx-conf getRaw dfs.namenode.plugins
msx-conf getRaw hadoop.http.filter.initializers
msx-conf getRaw hbase.tmp.dir
msx-conf get replication.executor.workers
msx-conf get replication.sink.client.ops.timeout
msx-conf get replication.sink.client.retries.number
msx-conf get replication.sleep.before.failover
msx-conf get replication.stats.thread.period.seconds
msx-conf getResource core-default.xml
msx-conf getResource core-site.xml
msx-conf getResource hadoop-site.xml
msx-conf getResource hbase-default.xml
msx-conf getResource hbase-site.xml
msx-conf getResource hdfs-default.xml
msx-conf getResource hdfs-site.xml
msx-conf getResource mapred-default.xml
msx-conf getResource mapred-site.xml
msx-conf getResource yarn-default.xml
msx-conf getResource yarn-site.xml
msx-conf get rpc.engine.org.apache.hadoop.hdfs.protocolPB.ClientDatanodeProtocolPB
msx-conf get rpc.engine.org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolPB
msx-conf get rpc.engine.org.apache.hadoop.hdfs.protocolPB.DatanodeProtocolPB
msx-conf get rpc.engine.org.apache.hadoop.hdfs.protocolPB.InterDatanodeProtocolPB
msx-conf get rpc.metrics.percentiles.intervals
msx-conf get STORAGE_POLICY
msx-conf getStrings hadoop.configured.node.mapping
msx-conf getStrings hbase.coprocessor.master.classes
msx-conf getStrings hbase.coprocessor.region.classes
msx-conf getStrings hbase.coprocessor.regionserver.classes
msx-conf getStrings hbase.coprocessor.wal.classes
msx-conf getStrings hbase.master.hfilecleaner.plugins
msx-conf getStrings hbase.master.logcleaner.plugins
msx-conf getStrings hbase.procedure.master.classes
msx-conf getStrings hbase.procedure.regionserver.classes
msx-conf getStrings hbase.regionserver.codecs
msx-conf getStrings hbase.superuser
msx-conf getStrings hbase.trace.spanreceiver.classes
msx-conf getStrings hbase.zookeeper.quorum
msx-conf get test.hbase.zookeeper.property.clientPort
msx-conf getTimeDuration dfs.lock.suppress.warning.interval
msx-conf getTrimmed dfs.balancer.getBlocks.min-block-size
msx-conf getTrimmed dfs.block.access.token.enable
msx-conf getTrimmed dfs.block.invalidate.limit
msx-conf getTrimmed dfs.block.misreplication.processing.limit
msx-conf getTrimmed dfs.block.replicator.classname
msx-conf getTrimmed dfs.blockreport.incremental.intervalMsec
msx-conf getTrimmed dfs.blockreport.initialDelay
msx-conf getTrimmed dfs.blockreport.intervalMsec
msx-conf getTrimmed dfs.blockreport.split.threshold
msx-conf getTrimmed dfs.block.scanner.volume.bytes.per.second
msx-conf getTrimmed dfs.blocksize
msx-conf getTrimmed dfs.bytes-per-checksum
msx-conf getTrimmed dfs.cachereport.intervalMsec
msx-conf getTrimmed dfs.client.block.write.locateFollowingBlock.initial.delay.ms
msx-conf getTrimmed dfs.client.block.write.locateFollowingBlock.retries
msx-conf getTrimmed dfs.client.block.write.replace-datanode-on-failure.best-effort
msx-conf getTrimmed dfs.client.block.write.replace-datanode-on-failure.enable
msx-conf getTrimmed dfs.client.block.write.replace-datanode-on-failure.min-replication
msx-conf getTrimmed dfs.client.block.write.retries
msx-conf getTrimmed dfs.client.cached.conn.retry
msx-conf getTrimmed dfs.client.datanode-restart.timeout
msx-conf getTrimmed dfs.client.domain.socket.data.traffic
msx-conf getTrimmed dfs.client.failover.max.attempts
msx-conf getTrimmed dfs.client.failover.proxy.provider.localhost
msx-conf getTrimmed dfs.client.failover.sleep.base.millis
msx-conf getTrimmed dfs.client.failover.sleep.max.millis
msx-conf getTrimmed dfs.client.file-block-storage-locations.num-threads
msx-conf getTrimmed dfs.client.file-block-storage-locations.timeout.millis
msx-conf getTrimmed dfs.client.hedged.read.threadpool.size
msx-conf getTrimmed dfs.client.hedged.read.threshold.millis
msx-conf getTrimmed dfs.client.key.provider.cache.expiry
msx-conf getTrimmed dfs.client.max.block.acquire.failures
msx-conf getTrimmed dfs.client.mmap.cache.size
msx-conf getTrimmed dfs.client.mmap.cache.timeout.ms
msx-conf getTrimmed dfs.client.mmap.enabled
msx-conf getTrimmed dfs.client.mmap.retry.timeout.ms
msx-conf getTrimmed dfs.client.read.prefetch.size
msx-conf getTrimmed dfs.client.read.shortcircuit
msx-conf getTrimmed dfs.client.read.shortcircuit.buffer.size
msx-conf getTrimmed dfs.client.read.short.circuit.replica.stale.threshold.ms
msx-conf getTrimmed dfs.client.read.shortcircuit.skip.checksum
msx-conf getTrimmed dfs.client.read.shortcircuit.streams.cache.expiry.ms
msx-conf getTrimmed dfs.client.read.shortcircuit.streams.cache.size
msx-conf getTrimmed dfs.client.retry.interval-ms.get-last-block-length
msx-conf getTrimmed dfs.client.retry.max.attempts
msx-conf getTrimmed dfs.client.retry.policy.enabled
msx-conf getTrimmed dfs.client.retry.times.get-last-block-length
msx-conf getTrimmed dfs.client.retry.window.base
msx-conf getTrimmed dfs.client.server-defaults.validity.period.ms
msx-conf getTrimmed dfs.client.slow.io.warning.threshold.ms
msx-conf getTrimmed dfs.client.socketcache.capacity
msx-conf getTrimmed dfs.client.socketcache.expiryMsec
msx-conf getTrimmed dfs.client.socket.send.buffer.size
msx-conf getTrimmed dfs.client.socket-timeout
msx-conf getTrimmed dfs.client.test.drop.namenode.response.number
msx-conf getTrimmed dfs.client.use.datanode.hostname
msx-conf getTrimmed dfs.client.use.legacy.blockreader
msx-conf getTrimmed dfs.client.use.legacy.blockreader.local
msx-conf getTrimmed dfs.client.write.byte-array-manager.enabled
msx-conf getTrimmed dfs.client.write.exclude.nodes.cache.expiry.interval.millis
msx-conf getTrimmed dfs.client.write.max-packets-in-flight
msx-conf getTrimmed dfs.client-write-packet-size
msx-conf getTrimmed dfs.content-summary.limit
msx-conf getTrimmed dfs.content-summary.sleep-microsec
msx-conf getTrimmed dfs.corruptfilesreturned.max
msx-conf getTrimmed dfs.datanode.address
msx-conf getTrimmed dfs.datanode.balance.bandwidthPerSec
msx-conf getTrimmed dfs.datanode.balance.max.concurrent.moves
msx-conf getTrimmed dfs.datanode.block-pinning.enabled
msx-conf getTrimmed dfs.datanode.bp-ready.timeout
msx-conf getTrimmed dfs.datanode.cache.revocation.polling.ms
msx-conf getTrimmed dfs.datanode.cache.revocation.timeout.ms
msx-conf getTrimmed dfs.datanode.directoryscan.interval
msx-conf getTrimmed dfs.datanode.directoryscan.threads
msx-conf getTrimmed dfs.datanode.directoryscan.throttle.limit.ms.per.sec
msx-conf getTrimmed dfs.datanode.drop.cache.behind.reads
msx-conf getTrimmed dfs.datanode.drop.cache.behind.writes
msx-conf getTrimmed dfs.datanode.duplicate.replica.deletion
msx-conf getTrimmed dfs.datanode.du.reserved
msx-conf getTrimmed dfs.datanode.du.reserved.disk
msx-conf getTrimmed dfs.datanode.failed.volumes.tolerated
msx-conf getTrimmed dfs.datanode.fsdatasetcache.max.threads.per.volume
msx-conf getTrimmed dfs.datanode.fsdataset.factory
msx-conf getTrimmed dfs.datanode.fsdataset.volume.choosing.policy
msx-conf getTrimmed dfs.datanode.handler.count
msx-conf getTrimmed dfs.datanode.hdfs-blocks-metadata.enabled
msx-conf getTrimmed dfs.datanode.http.address
msx-conf getTrimmed dfs.datanode.http.internal-proxy.port
msx-conf getTrimmed dfs.datanode.https.address
msx-conf getTrimmed dfs.datanode.ipc.address
msx-conf getTrimmed dfs.datanode.lifeline.interval.seconds
msx-conf getTrimmed dfs.datanode.max.locked.memory
msx-conf getTrimmed dfs.datanode.max.transfer.threads
msx-conf getTrimmed dfs.datanode.metrics.logger.period.seconds
msx-conf getTrimmed dfs.datanode.network.counts.cache.max.size
msx-conf getTrimmed dfs.datanode.non.local.lazy.persist
msx-conf getTrimmed dfs.datanode.parallel.volumes.load.threads.num
msx-conf getTrimmed dfs.datanode.ram.disk.replica.tracker
msx-conf getTrimmed dfs.datanode.readahead.bytes
msx-conf getTrimmed dfs.datanode.restart.replica.expiration
msx-conf getTrimmed dfs.datanode.scan.period.hours
msx-conf getTrimmed dfs.datanode.slow.io.warning.threshold.ms
msx-conf getTrimmed dfs.datanode.socket.reuse.keepalive
msx-conf getTrimmed dfs.datanode.socket.write.timeout
msx-conf getTrimmed dfs.datanode.sync.behind.writes
msx-conf getTrimmed dfs.datanode.sync.behind.writes.in.background
msx-conf getTrimmed dfs.datanode.synconclose
msx-conf getTrimmed dfs.datanode.transfer.socket.recv.buffer.size
msx-conf getTrimmed dfs.datanode.transfer.socket.send.buffer.size
msx-conf getTrimmed dfs.datanode.transferTo.allowed
msx-conf getTrimmed dfs.datanode.use.datanode.hostname
msx-conf getTrimmed dfs.datanode.xceiver.stop.timeout.millis
msx-conf getTrimmed dfs.data.transfer.client.tcpnodelay
msx-conf getTrimmed dfs.domain.socket.path
msx-conf getTrimmed dfs.encrypt.data.transfer
msx-conf getTrimmed dfs.ha.allow.stale.reads
msx-conf getTrimmed dfs.ha.namenode.id
msx-conf getTrimmed dfs.ha.standby.checkpoints
msx-conf getTrimmed dfs.heartbeat.interval
msx-conf getTrimmed dfs.image.compress
msx-conf getTrimmed dfs.ls.limit
msx-conf getTrimmed dfs.namenode.accesstime.precision
msx-conf getTrimmed dfs.namenode.acls.enabled
msx-conf getTrimmed dfs.namenode.audit.log.async
msx-conf getTrimmed dfs.namenode.audit.log.token.tracking.id
msx-conf getTrimmed dfs.namenode.avoid.read.stale.datanode
msx-conf getTrimmed dfs.namenode.avoid.write.stale.datanode
msx-conf getTrimmed dfs.namenode.block-placement-policy.default.prefer-local-node
msx-conf getTrimmed dfs.namenode.blocks.per.postponedblocks.rescan
msx-conf getTrimmed dfs.namenode.checkpoint.period
msx-conf getTrimmed dfs.namenode.checkpoint.txns
msx-conf getTrimmed dfs.namenode.datanode.registration.ip-hostname-check
msx-conf getTrimmed dfs.namenode.decommission.blocks.per.interval
msx-conf getTrimmed dfs.namenode.decommission.interval
msx-conf getTrimmed dfs.namenode.decommission.interval.testing
msx-conf getTrimmed dfs.namenode.decommission.max.concurrent.tracked.nodes
msx-conf getTrimmed dfs.namenode.delegation.key.update-interval
msx-conf getTrimmed dfs.namenode.delegation.token.always-use
msx-conf getTrimmed dfs.namenode.delegation.token.max-lifetime
msx-conf getTrimmed dfs.namenode.delegation.token.renew-interval
msx-conf getTrimmed dfs.namenode.edekcacheloader.initial.delay.ms
msx-conf getTrimmed dfs.namenode.edekcacheloader.interval.ms
msx-conf getTrimmed dfs.namenode.edit.log.autoroll.check.interval.ms
msx-conf getTrimmed dfs.namenode.edit.log.autoroll.multiplier.threshold
msx-conf getTrimmed dfs.namenode.edits.asynclogging
msx-conf getTrimmed dfs.namenode.edits.dir.minimum
msx-conf getTrimmed dfs.namenode.edits.noeditlogchannelflush
msx-conf getTrimmed dfs.namenode.enable.retrycache
msx-conf getTrimmed dfs.namenode.file.close.num-committed-allowed
msx-conf getTrimmed dfs.namenode.fs-limits.max-blocks-per-file
msx-conf getTrimmed dfs.namenode.fs-limits.max-component-length
msx-conf getTrimmed dfs.namenode.fs-limits.max-directory-items
msx-conf getTrimmed dfs.namenode.fs-limits.max-xattr-size
msx-conf getTrimmed dfs.namenode.fs-limits.max-xattrs-per-inode
msx-conf getTrimmed dfs.namenode.fs-limits.min-block-size
msx-conf getTrimmed dfs.namenode.fslock.fair
msx-conf getTrimmed dfs.namenode.full.block.report.lease.length.ms
msx-conf getTrimmed dfs.namenode.handler.count
msx-conf getTrimmed dfs.namenode.heartbeat.recheck-interval
msx-conf getTrimmed dfs.namenode.hosts.provider.classname
msx-conf getTrimmed dfs.namenode.http-address
msx-conf getTrimmed dfs.namenode.http-bind-host
msx-conf getTrimmed dfs.namenode.https-address
msx-conf getTrimmed dfs.namenode.https-bind-host
msx-conf getTrimmed dfs.namenode.inode.attributes.provider.class
msx-conf getTrimmed dfs.namenode.invalidate.work.pct.per.iteration
msx-conf getTrimmed dfs.namenode.lazypersist.file.scrub.interval.sec
msx-conf getTrimmed dfs.namenode.lease-recheck-interval-ms
msx-conf getTrimmed dfs.namenode.lifeline.rpc-address
msx-conf getTrimmed dfs.namenode.list.cache.directives.num.responses
msx-conf getTrimmed dfs.namenode.list.cache.pools.num.responses
msx-conf getTrimmed dfs.namenode.list.encryption.zones.num.responses
msx-conf getTrimmed dfs.namenode.list.openfiles.num.responses
msx-conf getTrimmed dfs.namenode.lock.detailed-metrics.enabled
msx-conf getTrimmed dfs.namenode.max.extra.edits.segments.retained
msx-conf getTrimmed dfs.namenode.max.full.block.report.leases
msx-conf getTrimmed dfs.namenode.max-lock-hold-to-release-lease-ms
msx-conf getTrimmed dfs.namenode.max-num-blocks-to-log
msx-conf getTrimmed dfs.namenode.max.objects
msx-conf getTrimmed dfs.namenode.max.op.size
msx-conf getTrimmed dfs.namenode.metrics.logger.period.seconds
msx-conf getTrimmed dfs.namenode.name.cache.threshold
msx-conf getTrimmed dfs.namenode.name.dir.restore
msx-conf getTrimmed dfs.namenode.num.checkpoints.retained
msx-conf getTrimmed dfs.namenode.num.extra.edits.retained
msx-conf getTrimmed dfs.namenode.path.based.cache.block.map.allocation.percent
msx-conf getTrimmed dfs.namenode.path.based.cache.refresh.interval.ms
msx-conf getTrimmed dfs.namenode.path.based.cache.retry.interval.ms
msx-conf getTrimmed dfs.namenode.quota.init-threads
msx-conf getTrimmed dfs.namenode.read-lock-reporting-threshold-ms
msx-conf getTrimmed dfs.namenode.reject-unresolved-dn-topology-mapping
msx-conf getTrimmed dfs.namenode.replication.considerLoad
msx-conf getTrimmed dfs.namenode.replication.considerLoad.factor
msx-conf getTrimmed dfs.namenode.replication.interval
msx-conf getTrimmed dfs.namenode.replication.max-streams
msx-conf getTrimmed dfs.namenode.replication.max-streams-hard-limit
msx-conf getTrimmed dfs.namenode.replication.min
msx-conf getTrimmed dfs.namenode.replication.pending.timeout-sec
msx-conf getTrimmed dfs.namenode.replication.work.multiplier.per.iteration
msx-conf getTrimmed dfs.namenode.replqueue.threshold-pct
msx-conf getTrimmed dfs.namenode.resource.checked.volumes.minimum
msx-conf getTrimmed dfs.namenode.resource.check.interval
msx-conf getTrimmed dfs.namenode.resource.du.reserved
msx-conf getTrimmed dfs.namenode.retrycache.expirytime.millis
msx-conf getTrimmed dfs.namenode.retrycache.heap.percent
msx-conf getTrimmed dfs.namenode.rpc-bind-host
msx-conf getTrimmed dfs.namenode.safemode.extension
msx-conf getTrimmed dfs.namenode.safemode.extension.testing
msx-conf getTrimmed dfs.namenode.safemode.min.datanodes
msx-conf getTrimmed dfs.namenode.safemode.replication.min
msx-conf getTrimmed dfs.namenode.safemode.threshold-pct
msx-conf getTrimmed dfs.namenode.servicerpc-address
msx-conf getTrimmed dfs.namenode.stale.datanode.interval
msx-conf getTrimmed dfs.namenode.stale.datanode.minimum.interval
msx-conf getTrimmed dfs.namenode.startup.delay.block.deletion.sec
msx-conf getTrimmed dfs.namenode.support.allow.format
msx-conf getTrimmed dfs.namenode.tolerate.heartbeat.multiplier
msx-conf getTrimmed dfs.namenode.top.enabled
msx-conf getTrimmed dfs.namenode.top.num.users
msx-conf getTrimmed dfs.namenode.top.window.num.buckets
msx-conf getTrimmed dfs.namenode.write-lock-reporting-threshold-ms
msx-conf getTrimmed dfs.namenode.write.stale.datanode.ratio
msx-conf getTrimmed dfs.namenode.xattrs.enabled
msx-conf getTrimmed dfs.permissions.enabled
msx-conf getTrimmed dfs.pipeline.ecn
msx-conf getTrimmed dfs.quota.by.storage.type.enabled
msx-conf getTrimmed dfs.reformat.disabled
msx-conf getTrimmed dfs.replication
msx-conf getTrimmed dfs.replication.max
msx-conf getTrimmed dfs.short.circuit.shared.memory.watcher.interrupt.check.ms
msx-conf getTrimmed dfs.storage.policy.enabled
msx-conf getTrimmed dfs.support.append
msx-conf getTrimmed dfs.trustedchannel.resolver.class
msx-conf getTrimmed dfs.umask
msx-conf getTrimmed dfs.webhdfs.enabled
msx-conf getTrimmed dfs.webhdfs.netty.high.watermark
msx-conf getTrimmed dfs.webhdfs.netty.low.watermark
msx-conf getTrimmed dfs.webhdfs.rest-csrf.enabled
msx-conf getTrimmed dfs.webhdfs.ugi.expire.after.access
msx-conf getTrimmed dfs.xframe.enabled
msx-conf getTrimmed dfs.xframe.value
msx-conf getTrimmed file.bytes-per-checksum
msx-conf getTrimmed fs.automatic.close
msx-conf getTrimmed fs.client.resolve.remote.symlinks
msx-conf getTrimmed fs.df.interval
msx-conf getTrimmed fs.du.interval
msx-conf getTrimmed fs.file.impl
msx-conf getTrimmed fs.file.impl.disable.cache
msx-conf getTrimmed fs.getspaceused.classname
msx-conf getTrimmed fs.getspaceused.jitterMillis
msx-conf getTrimmed fs.hdfs.impl
msx-conf getTrimmed fs.hdfs.impl.disable.cache
msx-conf getTrimmed fs.local.block.size
msx-conf getTrimmed fs.trash.interval
msx-conf getTrimmed hadoop.caller.context.enabled
msx-conf getTrimmed hadoop.caller.context.max.size
msx-conf getTrimmed hadoop.caller.context.signature.max.size
msx-conf getTrimmed hadoop.http.max.threads
msx-conf getTrimmed hadoop.jetty.logs.serve.aliases
msx-conf getTrimmed hadoop.kerberos.min.seconds.before.relogin
msx-conf getTrimmed hadoop.security.authorization
msx-conf getTrimmed hadoop.security.dns.log-slow-lookups.enabled
msx-conf getTrimmed hadoop.security.dns.log-slow-lookups.threshold.ms
msx-conf getTrimmed hadoop.security.group.mapping
msx-conf getTrimmed hadoop.security.groups.cache.background.reload
msx-conf getTrimmed hadoop.security.groups.cache.background.reload.threads
msx-conf getTrimmed hadoop.security.groups.cache.secs
msx-conf getTrimmed hadoop.security.groups.cache.warn.after.ms
msx-conf getTrimmed hadoop.security.groups.negative-cache.secs
msx-conf getTrimmed hadoop.security.impersonation.provider.class
msx-conf getTrimmed hadoop.security.key.provider.path
msx-conf getTrimmed hadoop.security.saslproperties.resolver.class
msx-conf getTrimmed hadoop.security.token.service.use_ip
msx-conf getTrimmed hbase.assignment.dead.region.metric.chore.interval.msec
msx-conf getTrimmed hbase.assignment.dispatch.wait.msec
msx-conf getTrimmed hbase.assignment.dispatch.wait.queue.max.size
msx-conf getTrimmed hbase.assignment.maximum.attempts
msx-conf getTrimmed hbase.assignment.retry.immediately.maximum.attempts
msx-conf getTrimmed hbase.assignment.rit.chore.interval.msec
msx-conf getTrimmed hbase.balancer.max.balancing
msx-conf getTrimmed hbase.balancer.period
msx-conf getTrimmed hbase.balancer.statusPeriod
msx-conf getTrimmed hbase.balancer.tablesOnMaster
msx-conf getTrimmed hbase.balancer.tablesOnMaster.systemTablesOnly
msx-conf getTrimmed hbase.blockcache.minblocksize
msx-conf getTrimmed hbase.blockcache.use.external
msx-conf getTrimmed hbase.block.data.cachecompressed
msx-conf getTrimmed hbase.block.data.cacheonread
msx-conf getTrimmed hbase.bucketcache.combinedcache.enabled
msx-conf getTrimmed hbase.busy.wait.duration
msx-conf getTrimmed hbase.busy.wait.multiplier.max
msx-conf getTrimmed hbase.catalogjanitor.interval
msx-conf getTrimmed hbase.cells.scanned.per.heartbeat.check
msx-conf getTrimmed hbase.client.backpressure.enabled
msx-conf getTrimmed hbase.client.catalog.timeout
msx-conf getTrimmed hbase.client.fast.fail.mode.enabled
msx-conf getTrimmed hbase.client.ipc.pool.size
msx-conf getTrimmed hbase.client.keyvalue.maxsize
msx-conf getTrimmed hbase.client.log.batcherrors.details
msx-conf getTrimmed hbase.client.log.detail.period.ms
msx-conf getTrimmed hbase.client.log.scanner.activity
msx-conf getTrimmed hbase.client.log.scanner.latency.cutoff
msx-conf getTrimmed hbase.client.max.perregion.tasks
msx-conf getTrimmed hbase.client.max.perrequest.heapsize
msx-conf getTrimmed hbase.client.max.perrequest.rows
msx-conf getTrimmed hbase.client.max.perserver.tasks
msx-conf getTrimmed hbase.client.max.submit.heapsize
msx-conf getTrimmed hbase.client.max.total.tasks
msx-conf getTrimmed hbase.client.meta.operation.timeout
msx-conf getTrimmed hbase.client.meta.replica.scan.timeout
msx-conf getTrimmed hbase.client.metrics.enable
msx-conf getTrimmed hbase.client.nonces.enabled
msx-conf getTrimmed hbase.client.operation.timeout
msx-conf getTrimmed hbase.client.pause
msx-conf getTrimmed hbase.client.pause.cqtbe
msx-conf getTrimmed hbase.client.perserver.requests.threshold
msx-conf getTrimmed hbase.client.primaryCallTimeout.get
msx-conf getTrimmed hbase.client.primaryCallTimeout.multiget
msx-conf getTrimmed hbase.client.procedure.future.get.timeout.msec
msx-conf getTrimmed hbase.client.registry.impl
msx-conf getTrimmed hbase.client.replicaCallTimeout.scan
msx-conf getTrimmed hbase.client.request.controller.impl
msx-conf getTrimmed hbase.client.retries.number
msx-conf getTrimmed hbase.client.scanner.async.prefetch
msx-conf getTrimmed hbase.client.scanner.caching
msx-conf getTrimmed hbase.client.scanner.max.result.size
msx-conf getTrimmed hbase.client.scanner.timeout.period
msx-conf getTrimmed hbase.client.serverside.retries.multiplier
msx-conf getTrimmed hbase.client.start.log.errors.counter
msx-conf getTrimmed hbase.client.sync.wait.timeout.msec
msx-conf getTrimmed hbase.client.threshold.log.details
msx-conf getTrimmed hbase.client.threshold.log.region.details
msx-conf getTrimmed hbase.client.userprovider.class
msx-conf getTrimmed hbase.client.write.buffer
msx-conf getTrimmed hbase.client.write.buffer.periodicflush.timeout.ms
msx-conf getTrimmed hbase.client.write.buffer.periodicflush.timertick.ms
msx-conf getTrimmed hbase.client.zookeeper.observer.mode
msx-conf getTrimmed hbase.cluster.distributed
msx-conf getTrimmed hbase.coprocessor.enabled
msx-conf getTrimmed hbase.coprocessor.user.enabled
msx-conf getTrimmed hbase.data.umask.enable
msx-conf getTrimmed hbase.defaults.for.version.skip
msx-conf getTrimmed hbase.dfs.client.read.shortcircuit.buffer.size
msx-conf getTrimmed hbase.filesystem.reorder.blocks
msx-conf getTrimmed hbase.flush.master.timeoutMillis
